sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
26,3,-0.0,-3.9059,0.0,0.0,300.0,0.0,394.44,94.44,0.0,700.0,-0.0,57702.61,16226.24,17704.0,119928.0,41376.0
26,4,-0.0,35.3535,35.3535,0.0,300.0,0.0,300.0,0.0,0.0,700.0,-0.0,57702.61,16226.24,17704.0,119928.0,41376.0
26,5,50.0,-0.082,49.918,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,49.92,57702.61,16226.24,17704.0,119928.0,41376.0
26,6,50.0,4.765,54.765,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,57702.61,16226.24,17704.0,119928.0,41376.0
27,1,43.1,-9.1625,33.9375,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,59275.42,-1425.0,-725.0,126832.0,64796.0
27,2,50.0,6.9388,56.9388,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,56.94,59275.42,-1425.0,-725.0,126832.0,64796.0
27,3,-0.0,17.8756,17.8756,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,59275.42,-1425.0,-725.0,126832.0,64796.0
27,4,-0.0,17.5396,17.5396,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,59275.42,-1425.0,-725.0,126832.0,64796.0
27,5,50.0,5.0514,55.0514,50.0,200.0,100.0,25.0,0.0,75.0,60.0,55.05,59275.42,-1425.0,-725.0,126832.0,64796.0
27,6,50.0,11.1952,61.1952,40.0,100.0,100.0,0.0,0.0,0.0,60.0,50.0,59275.42,-1425.0,-725.0,126832.0,64796.0
28,1,43.1,5.9137,49.0137,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,43073.8,11180.12,12869.0,114000.0,39032.0
28,2,50.0,10.0797,60.0797,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,60.08,43073.8,11180.12,12869.0,114000.0,39032.0
28,3,-0.0,21.6971,21.6971,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,43073.8,11180.12,12869.0,114000.0,39032.0
28,4,-0.0,21.0965,21.0965,0.0,300.0,0.0,422.22,122.22,0.0,800.0,-0.0,43073.8,11180.12,12869.0,114000.0,39032.0
28,5,50.0,-20.124,29.876,50.0,200.0,0.0,25.0,-0.0,175.0,100.0,35.87,43073.8,11180.12,12869.0,114000.0,39032.0
28,6,50.0,-5.9944,44.0056,40.0,100.0,75.0,0.0,0.0,25.0,0.0,50.0,43073.8,11180.12,12869.0,114000.0,39032.0
29,1,43.1,-1.1536,41.9464,43.1,100.0,11.11,200.0,111.11,-0.0,400.0,50.0,45243.12,20699.8,23022.0,105552.0,22222.0
29,2,50.0,-17.2914,32.7086,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,40.38,45243.12,20699.8,23022.0,105552.0,22222.0
29,3,-0.0,5.5039,5.5039,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,45243.12,20699.8,23022.0,105552.0,22222.0
29,4,-0.0,-21.542,0.0,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,45243.12,20699.8,23022.0,105552.0,22222.0
29,5,50.0,-8.4386,41.5614,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,41.56,45243.12,20699.8,23022.0,105552.0,22222.0
29,6,50.0,16.6116,66.6116,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,45243.12,20699.8,23022.0,105552.0,22222.0
30,1,43.1,8.4937,51.5937,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,61001.51,18763.24,21001.0,149892.0,59336.0
30,2,50.0,17.4749,67.4749,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,67.47,61001.51,18763.24,21001.0,149892.0,59336.0
30,3,-0.0,-1.0071,0.0,0.0,300.0,0.0,210.0,0.0,90.0,0.0,-0.0,61001.51,18763.24,21001.0,149892.0,59336.0
30,4,-0.0,-17.9909,0.0,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,61001.51,18763.24,21001.0,149892.0,59336.0
30,5,50.0,30.8661,80.8661,50.0,200.0,100.0,25.0,0.0,75.0,400.0,80.87,61001.51,18763.24,21001.0,149892.0,59336.0
