sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
5,2,50.0,-9.1967,40.8033,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,48.47,55368.37,11859.16,13345.36,122311.36,44054.0
5,3,-0.0,29.4602,29.4602,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,55368.37,11859.16,13345.36,122311.36,44054.0
5,4,-0.0,-9.8483,0.0,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,55368.37,11859.16,13345.36,122311.36,44054.0
5,5,50.0,3.2434,53.2434,50.0,200.0,100.0,25.0,0.0,75.0,4.0,53.24,55368.37,11859.16,13345.36,122311.36,44054.0
5,6,50.0,1.8424,51.8424,40.0,101.0,100.0,0.0,0.0,1.0,0.0,51.84,55368.37,11859.16,13345.36,122311.36,44054.0
6,1,43.1,-1.8057,41.2943,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,57927.95,-396.08,-2072.08,142948.32,72564.0
6,2,50.0,25.9669,75.9669,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,75.97,57927.95,-396.08,-2072.08,142948.32,72564.0
6,3,-0.0,9.5659,9.5659,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,57927.95,-396.08,-2072.08,142948.32,72564.0
6,4,-0.0,2.3754,2.3754,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,57927.95,-396.08,-2072.08,142948.32,72564.0
6,5,50.0,0.3201,50.3201,50.0,200.0,100.0,25.0,0.0,75.0,63.6,50.32,57927.95,-396.08,-2072.08,142948.32,72564.0
6,6,50.0,11.0828,61.0828,40.0,101.0,100.0,0.0,0.0,1.0,59.6,61.08,57927.95,-396.08,-2072.08,142948.32,72564.0
7,1,43.1,-4.6989,38.4011,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,50531.49,9048.2,10534.44,123136.84,50440.0
7,2,50.0,8.8945,58.8945,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,58.89,50531.49,9048.2,10534.44,123136.84,50440.0
7,3,-0.0,-49.0087,0.0,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,50531.49,9048.2,10534.44,123136.84,50440.0
7,4,-0.0,-9.692,0.0,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,50531.49,9048.2,10534.44,123136.84,50440.0
7,5,50.0,-10.4642,39.5358,50.0,200.0,0.0,25.0,-0.0,175.0,4.0,39.54,50531.49,9048.2,10534.44,123136.84,50440.0
7,6,50.0,17.2132,67.2132,40.0,101.0,100.0,0.0,0.0,1.0,0.0,67.21,50531.49,9048.2,10534.44,123136.84,50440.0
8,1,43.1,-0.419,42.681,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,64356.19,3587.2,4354.8,152983.2,78524.0
8,2,50.0,20.6681,70.6681,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,70.67,64356.19,3587.2,4354.8,152983.2,78524.0
8,3,-0.0,10.8684,10.8684,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,64356.19,3587.2,4354.8,152983.2,78524.0
8,4,-0.0,-5.0796,0.0,0.0,300.0,0.0,285.1,0.0,14.9,304.0,-0.0,64356.19,3587.2,4354.8,152983.2,78524.0
8,5,50.0,21.8446,71.8446,50.0,200.0,100.0,25.0,0.0,75.0,4.0,71.84,64356.19,3587.2,4354.8,152983.2,78524.0
8,6,50.0,3.8036,53.8036,40.0,101.0,100.0,0.0,0.0,1.0,0.0,53.8,64356.19,3587.2,4354.8,152983.2,78524.0
9,1,43.1,29.2908,72.3908,43.1,100.0,10.11,201.0,111.11,0.0,400.0,50.0,60976.38,17467.2,18953.4,139624.4,53794.0
9,2,50.0,-8.8045,41.1955,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,48.86,60976.38,17467.2,18953.4,139624.4,53794.0
9,3,-0.0,-24.0544,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,60976.38,17467.2,18953.4,139624.4,53794.0
9,4,-0.0,3.9691,3.9691,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,60976.38,17467.2,18953.4,139624.4,53794.0
9,5,50.0,21.3304,71.3304,50.0,200.0,100.0,25.0,0.0,75.0,4.0,71.33,60976.38,17467.2,18953.4,139624.4,53794.0
9,6,50.0,8.0996,58.0996,40.0,101.0,100.0,0.0,0.0,1.0,0.0,58.1,60976.38,17467.2,18953.4,139624.4,53794.0
10,1,43.1,-1.5421,41.5579,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,59142.62,17659.04,19145.28,124403.68,43700.0
10,2,50.0,3.2717,53.2717,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,53.27,59142.62,17659.04,19145.28,124403.68,43700.0
10,3,-0.0,12.6988,12.6988,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,59142.62,17659.04,19145.28,124403.68,43700.0
10,4,-0.0,-19.5949,0.0,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,59142.62,17659.04,19145.28,124403.68,43700.0
10,5,50.0,5.9768,55.9768,50.0,200.0,100.0,25.0,0.0,75.0,404.0,55.98,59142.62,17659.04,19145.28,124403.68,43700.0
10,6,50.0,-1.0842,48.9158,40.0,101.0,0.0,0.0,0.0,101.0,0.0,48.92,59142.62,17659.04,19145.28,124403.68,43700.0
11,1,43.1,37.2823,80.3823,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,43889.56,2405.44,3891.68,117729.08,48372.0
11,2,50.0,12.3975,62.3975,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,62.4,43889.56,2405.44,3891.68,117729.08,48372.0
11,3,-0.0,23.4565,23.4565,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,43889.56,2405.44,3891.68,117729.08,48372.0
11,4,-0.0,-19.6957,0.0,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,43889.56,2405.44,3891.68,117729.08,48372.0
11,5,50.0,8.5283,58.5283,50.0,200.0,100.0,25.0,0.0,75.0,404.0,58.53,43889.56,2405.44,3891.68,117729.08,48372.0
11,6,50.0,-40.734,9.266,40.0,101.0,0.0,0.0,-0.0,101.0,0.0,9.27,43889.56,2405.44,3891.68,117729.08,48372.0
12,1,43.1,-5.6223,37.4777,43.1,100.0,10.11,201.0,111.11,-0.0,400.0,50.0,57049.06,13543.64,15029.84,129553.84,49206.0
12,2,50.0,-9.75,40.25,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,47.92,57049.06,13543.64,15029.84,129553.84,49206.0
12,3,-0.0,22.3192,22.3192,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,57049.06,13543.64,15029.84,129553.84,49206.0
12,4,-0.0,32.6159,32.6159,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,57049.06,13543.64,15029.84,129553.84,49206.0
12,5,50.0,9.4952,59.4952,50.0,200.0,100.0,25.0,0.0,75.0,4.0,59.5,57049.06,13543.64,15029.84,129553.84,49206.0
12,6,50.0,8.4584,58.4584,40.0,101.0,100.0,0.0,0.0,1.0,0.0,58.46,57049.06,13543.64,15029.84,129553.84,49206.0
13,1,43.1,24.0629,67.1629,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,57933.18,15679.96,17933.8,127305.2,46892.0
13,2,50.0,3.6776,53.6776,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,53.68,57933.18,15679.96,17933.8,127305.2,46892.0
13,3,-0.0,-5.5363,0.0,0.0,300.0,0.0,209.1,0.0,90.9,0.0,-0.0,57933.18,15679.96,17933.8,127305.2,46892.0
13,4,-0.0,-7.9219,0.0,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,57933.18,15679.96,17933.8,127305.2,46892.0
13,5,50.0,13.5459,63.5459,50.0,200.0,100.0,25.0,0.0,75.0,404.0,63.55,57933.18,15679.96,17933.8,127305.2,46892.0
13,6,50.0,-9.6985,40.3015,40.0,101.0,0.0,0.0,0.0,101.0,0.0,40.3,57933.18,15679.96,17933.8,127305.2,46892.0
14,1,43.1,-6.6475,36.4525,43.1,100.0,10.11,201.0,111.11,-0.0,400.0,50.0,49795.67,25444.48,27775.16,118909.16,25942.0
14,2,50.0,-10.139,39.861,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,47.53,49795.67,25444.48,27775.16,118909.16,25942.0
14,3,-0.0,8.8293,8.8293,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,49795.67,25444.48,27775.16,118909.16,25942.0
14,4,-0.0,17.0366,17.0366,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,49795.67,25444.48,27775.16,118909.16,25942.0
14,5,50.0,9.7961,59.7961,50.0,200.0,100.0,25.0,0.0,75.0,404.0,59.8,49795.67,25444.48,27775.16,118909.16,25942.0
14,6,50.0,-17.7084,32.2916,40.0,101.0,0.0,0.0,-0.0,101.0,0.0,32.29,49795.67,25444.48,27775.16,118909.16,25942.0
15,1,43.1,16.3725,59.4725,43.1,100.0,10.11,201.0,111.11,0.0,400.0,50.0,35706.95,20547.68,23081.0,97160.0,17222.0
15,2,50.0,-25.8804,24.1196,50.0,200.0,0.0,100.0,-0.0,100.0,0.0,31.79,35706.95,20547.68,23081.0,97160.0,17222.0
15,3,-0.0,-14.8308,0.0,0.0,300.0,0.0,322.22,22.22,0.0,80.0,-0.0,35706.95,20547.68,23081.0,97160.0,17222.0
15,4,-0.0,2.8315,2.8315,0.0,300.0,0.0,500.0,200.0,0.0,800.0,-0.0,35706.95,20547.68,23081.0,97160.0,17222.0
15,5,50.0,-16.333,33.667,50.0,200.0,0.0,25.0,-0.0,175.0,100.0,39.41,35706.95,20547.68,23081.0,97160.0,17222.0
15,6,50.0,-5.7448,44.2552,40.0,101.0,76.0,0.0,0.0,25.0,0.0,50.0,35706.95,20547.68,23081.0,97160.0,17222.0
16,1,43.1,-13.601,29.499,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,55439.14,13954.56,15440.8,121797.2,44744.0
16,2,50.0,2.5767,52.5767,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,52.58,55439.14,13954.56,15440.8,121797.2,44744.0
16,3,-0.0,24.294,24.294,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,55439.14,13954.56,15440.8,121797.2,44744.0
16,4,-0.0,-5.3729,0.0,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,55439.14,13954.56,15440.8,121797.2,44744.0
16,5,50.0,9.2802,59.2802,50.0,200.0,100.0,25.0,0.0,75.0,404.0,59.28,55439.14,13954.56,15440.8,121797.2,44744.0
16,6,50.0,-12.7043,37.2957,40.0,101.0,0.0,0.0,-0.0,101.0,0.0,37.3,55439.14,13954.56,15440.8,121797.2,44744.0
17,1,43.1,4.5901,47.6901,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,65437.9,23184.8,25438.64,146125.04,55704.0
17,2,50.0,4.6783,54.6783,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,54.68,65437.9,23184.8,25438.64,146125.04,55704.0
17,3,-0.0,-1.5151,0.0,0.0,300.0,0.0,209.1,0.0,90.9,0.0,-0.0,65437.9,23184.8,25438.64,146125.04,55704.0
17,4,-0.0,0.8642,0.8642,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,65437.9,23184.8,25438.64,146125.04,55704.0
17,5,50.0,34.5796,84.5796,50.0,200.0,100.0,25.0,0.0,75.0,404.0,84.58,65437.9,23184.8,25438.64,146125.04,55704.0
17,6,50.0,-6.7415,43.2585,40.0,101.0,0.0,0.0,0.0,101.0,0.0,43.26,65437.9,23184.8,25438.64,146125.04,55704.0
18,1,43.1,1.0789,44.1789,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,38158.47,-3325.8,-1839.56,104264.84,46072.0
18,2,50.0,7.9667,57.9667,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,57.97,38158.47,-3325.8,-1839.56,104264.84,46072.0
18,3,-0.0,-5.3848,0.0,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,38158.47,-3325.8,-1839.56,104264.84,46072.0
18,4,-0.0,4.1138,4.1138,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,38158.47,-3325.8,-1839.56,104264.84,46072.0
18,5,50.0,-28.0828,21.9172,50.0,200.0,0.0,25.0,-0.0,175.0,4.0,21.92,38158.47,-3325.8,-1839.56,104264.84,46072.0
18,6,50.0,7.2068,57.2068,40.0,101.0,100.0,0.0,0.0,1.0,0.0,57.21,38158.47,-3325.8,-1839.56,104264.84,46072.0
19,1,43.1,11.6751,54.7751,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,57941.2,15687.24,17941.08,124766.48,44548.0
19,2,50.0,4.9597,54.9597,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,54.96,57941.2,15687.24,17941.08,124766.48,44548.0
19,3,-0.0,-7.7415,0.0,0.0,300.0,0.0,209.1,0.0,90.9,0.0,-0.0,57941.2,15687.24,17941.08,124766.48,44548.0
19,4,-0.0,2.3482,2.3482,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,57941.2,15687.24,17941.08,124766.48,44548.0
19,5,50.0,6.4068,56.4068,50.0,200.0,100.0,25.0,0.0,75.0,404.0,56.41,57941.2,15687.24,17941.08,124766.48,44548.0
19,6,50.0,-4.3774,45.6226,40.0,101.0,0.0,0.0,0.0,101.0,0.0,45.62,57941.2,15687.24,17941.08,124766.48,44548.0
20,1,43.1,-14.4802,28.6198,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,47.5,62292.19,19063.68,20473.04,139007.04,53260.0
20,2,50.0,-4.8904,45.1096,50.0,200.0,9.1,100.0,-0.0,90.9,-0.0,50.0,62292.19,19063.68,20473.04,139007.04,53260.0
20,3,-0.0,-15.9339,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,62292.19,19063.68,20473.04,139007.04,53260.0
20,4,-0.0,28.2596,28.2596,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,62292.19,19063.68,20473.04,139007.04,53260.0
20,5,50.0,20.839,70.839,50.0,200.0,100.0,25.0,0.0,75.0,4.0,70.84,62292.19,19063.68,20473.04,139007.04,53260.0
20,6,50.0,7.7626,57.7626,40.0,101.0,100.0,0.0,0.0,1.0,0.0,57.76,62292.19,19063.68,20473.04,139007.04,53260.0
21,1,43.1,27.9355,71.0355,43.1,100.0,0.0,201.0,101.0,0.0,363.6,47.44,61171.19,17943.08,19352.44,138994.2,54808.0
21,2,50.0,-4.8254,45.1746,50.0,200.0,9.1,100.0,-0.0,90.9,-0.0,50.0,61171.19,17943.08,19352.44,138994.2,54808.0
21,3,-0.0,17.671,17.671,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,61171.19,17943.08,19352.44,138994.2,54808.0
21,4,-0.0,-3.7476,0.0,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,61171.19,17943.08,19352.44,138994.2,54808.0
21,5,50.0,16.9197,66.9197,50.0,200.0,100.0,25.0,0.0,75.0,4.0,66.92,61171.19,17943.08,19352.44,138994.2,54808.0
21,6,50.0,15.5502,65.5502,40.0,101.0,100.0,0.0,0.0,1.0,0.0,65.55,61171.19,17943.08,19352.44,138994.2,54808.0
22,1,43.1,-5.5954,37.5046,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,46.39,57203.33,13974.36,15383.72,124409.28,46492.0
22,2,50.0,-3.6602,46.3398,50.0,200.0,9.1,100.0,-0.0,90.9,-0.0,50.0,57203.33,13974.36,15383.72,124409.28,46492.0
22,3,-0.0,-28.2095,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,57203.33,13974.36,15383.72,124409.28,46492.0
22,4,-0.0,-6.0496,0.0,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,57203.33,13974.36,15383.72,124409.28,46492.0
22,5,50.0,2.3644,52.3644,50.0,200.0,100.0,25.0,0.0,75.0,4.0,52.36,57203.33,13974.36,15383.72,124409.28,46492.0
22,6,50.0,9.3181,59.3181,40.0,101.0,100.0,0.0,0.0,1.0,0.0,59.32,57203.33,13974.36,15383.72,124409.28,46492.0
23,1,43.1,15.4658,58.5658,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,58071.62,-2696.96,-1929.36,128340.04,67432.0
23,2,50.0,7.762,57.762,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,57.76,58071.62,-2696.96,-1929.36,128340.04,67432.0
23,3,-0.0,-12.7643,0.0,0.0,300.0,0.0,285.1,0.0,14.9,304.0,-0.0,58071.62,-2696.96,-1929.36,128340.04,67432.0
23,4,-0.0,12.3271,12.3271,0.0,300.0,0.0,300.0,0.0,0.0,304.0,-0.0,58071.62,-2696.96,-1929.36,128340.04,67432.0
23,5,50.0,0.8132,50.8132,50.0,200.0,100.0,25.0,0.0,75.0,4.0,50.81,58071.62,-2696.96,-1929.36,128340.04,67432.0
23,6,50.0,10.0134,60.0134,40.0,101.0,100.0,0.0,0.0,1.0,0.0,60.01,58071.62,-2696.96,-1929.36,128340.04,67432.0
24,1,43.1,-20.0196,23.0804,43.1,100.0,10.11,201.0,111.11,-0.0,400.0,50.0,56799.51,13292.8,14779.0,126508.0,47042.0
24,2,50.0,-11.8378,38.1622,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,45.83,56799.51,13292.8,14779.0,126508.0,47042.0
24,3,-0.0,-0.8537,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,56799.51,13292.8,14779.0,126508.0,47042.0
24,4,-0.0,33.7195,33.7195,0.0,300.0,0.0,384.44,84.44,0.0,304.0,-0.0,56799.51,13292.8,14779.0,126508.0,47042.0
24,5,50.0,11.5466,61.5466,50.0,200.0,100.0,25.0,0.0,75.0,4.0,61.55,56799.51,13292.8,14779.0,126508.0,47042.0
24,6,50.0,1.0,51.0,40.0,101.0,100.0,0.0,0.0,1.0,0.0,51.0,56799.51,13292.8,14779.0,126508.0,47042.0
25,1,43.1,13.716,56.816,43.1,100.0,10.11,201.0,111.11,0.0,400.0,50.0,31000.04,6647.84,8978.52,83427.52,22374.0
25,2,50.0,-35.9481,14.0519,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,21.72,31000.04,6647.84,8978.52,83427.52,22374.0
25,3,-0.0,1.8591,1.8591,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,31000.04,6647.84,8978.52,83427.52,22374.0
25,4,-0.0,-5.0052,0.0,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,31000.04,6647.84,8978.52,83427.52,22374.0
25,5,50.0,-18.1299,31.8701,50.0,200.0,0.0,25.0,-0.0,175.0,4.0,31.87,31000.04,6647.84,8978.52,83427.52,22374.0
25,6,50.0,0.8818,50.8818,40.0,101.0,100.0,0.0,0.0,1.0,0.0,50.88,31000.04,6647.84,8978.52,83427.52,22374.0
26,1,43.1,19.916,63.016,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,57749.27,16264.4,17750.64,122051.04,43280.0
26,2,50.0,3.4427,53.4427,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,53.44,57749.27,16264.4,17750.64,122051.04,43280.0
26,3,-0.0,-3.9059,0.0,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,57749.27,16264.4,17750.64,122051.04,43280.0
26,4,-0.0,35.3535,35.3535,0.0,300.0,0.0,394.56,94.56,0.0,704.0,-0.0,57749.27,16264.4,17750.64,122051.04,43280.0
26,5,50.0,-0.082,49.918,50.0,200.0,0.0,25.0,-0.0,175.0,4.0,49.92,57749.27,16264.4,17750.64,122051.04,43280.0
26,6,50.0,4.765,54.765,40.0,101.0,100.0,0.0,0.0,1.0,0.0,54.76,57749.27,16264.4,17750.64,122051.04,43280.0
27,1,43.1,-9.1625,33.9375,43.1,100.0,0.0,201.0,101.0,-0.0,363.6,43.1,59347.8,1023.4,-652.6,131556.8,66892.0
27,2,50.0,6.9388,56.9388,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,56.94,59347.8,1023.4,-652.6,131556.8,66892.0
27,3,-0.0,17.8756,17.8756,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,59347.8,1023.4,-652.6,131556.8,66892.0
27,4,-0.0,17.5396,17.5396,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,59347.8,1023.4,-652.6,131556.8,66892.0
27,5,50.0,5.0514,55.0514,50.0,200.0,100.0,25.0,0.0,75.0,63.6,55.05,59347.8,1023.4,-652.6,131556.8,66892.0
27,6,50.0,11.1952,61.1952,40.0,101.0,100.0,0.0,0.0,1.0,59.6,61.2,59347.8,1023.4,-652.6,131556.8,66892.0
28,1,43.1,5.9137,49.0137,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,43101.4,11007.72,12696.6,114200.0,39232.0
28,2,50.0,10.0797,60.0797,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,60.08,43101.4,11007.72,12696.6,114200.0,39232.0
28,3,-0.0,21.6971,21.6971,0.0,300.0,0.0,300.0,0.0,0.0,363.6,-0.0,43101.4,11007.72,12696.6,114200.0,39232.0
28,4,-0.0,21.0965,21.0965,0.0,300.0,0.0,421.22,121.22,0.0,800.0,-0.0,43101.4,11007.72,12696.6,114200.0,39232.0
28,5,50.0,-20.124,29.876,50.0,200.0,0.0,25.0,-0.0,175.0,100.0,35.87,43101.4,11007.72,12696.6,114200.0,39232.0
28,6,50.0,-5.9944,44.0056,40.0,101.0,76.0,0.0,0.0,25.0,0.0,50.0,43101.4,11007.72,12696.6,114200.0,39232.0
29,1,43.1,-1.1536,41.9464,43.1,100.0,10.11,201.0,111.11,-0.0,400.0,50.0,45309.57,20957.76,23288.44,112462.44,28666.0
29,2,50.0,-17.2914,32.7086,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,40.38,45309.57,20957.76,23288.44,112462.44,28666.0
29,3,-0.0,5.5039,5.5039,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,45309.57,20957.76,23288.44,112462.44,28666.0
29,4,-0.0,-21.542,0.0,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,45309.57,20957.76,23288.44,112462.44,28666.0
29,5,50.0,-8.4386,41.5614,50.0,200.0,0.0,25.0,-0.0,175.0,4.0,41.56,45309.57,20957.76,23288.44,112462.44,28666.0
29,6,50.0,16.6116,66.6116,40.0,101.0,100.0,0.0,0.0,1.0,0.0,66.61,45309.57,20957.76,23288.44,112462.44,28666.0
30,1,43.1,8.4937,51.5937,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,60968.93,18714.56,20968.4,150031.8,59336.0
30,2,50.0,17.4749,67.4749,50.0,200.0,100.0,100.0,0.0,-0.0,363.6,67.47,60968.93,18714.56,20968.4,150031.8,59336.0
30,3,-0.0,-1.0071,0.0,0.0,300.0,0.0,209.1,0.0,90.9,0.0,-0.0,60968.93,18714.56,20968.4,150031.8,59336.0
30,4,-0.0,-17.9909,0.0,0.0,300.0,0.0,495.56,195.56,0.0,704.0,-0.0,60968.93,18714.56,20968.4,150031.8,59336.0
30,5,50.0,30.8661,80.8661,50.0,200.0,100.0,25.0,0.0,75.0,404.0,80.87,60968.93,18714.56,20968.4,150031.8,59336.0
30,6,50.0,-15.0458,34.9542,40.0,101.0,0.0,0.0,-0.0,101.0,0.0,34.95,60968.93,18714.56,20968.4,150031.8,59336.0
31,1,43.1,3.5924,46.6924,43.1,100.0,0.0,201.0,101.0,0.0,363.6,43.1,44429.94,2944.0,4430.24,107967.64,43880.0
