sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
5,2,50.0,-9.1967,40.8033,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,48.47,58661.0,14960.24,16438.0,130168.0,47918.0
5,3,-0.0,29.4602,29.4602,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,58661.0,14960.24,16438.0,130168.0,47918.0
5,4,-0.0,-9.8483,0.0,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,58661.0,14960.24,16438.0,130168.0,47918.0
5,5,61.0,3.2434,64.2434,50.0,200.0,100.0,25.0,0.0,75.0,0.0,64.24,58661.0,14960.24,16438.0,130168.0,47918.0
5,6,61.0,1.8424,62.8424,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,58661.0,14960.24,16438.0,130168.0,47918.0
6,1,43.1,-1.8057,41.2943,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,61156.02,14856.0,1156.0,147072.0,60516.0
6,2,50.0,25.9669,75.9669,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,75.97,61156.02,14856.0,1156.0,147072.0,60516.0
6,3,-0.0,9.5659,9.5659,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,61156.02,14856.0,1156.0,147072.0,60516.0
6,4,-0.0,2.3754,2.3754,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,61156.02,14856.0,1156.0,147072.0,60516.0
6,5,61.0,0.3201,61.3201,50.0,200.0,100.0,25.0,0.0,75.0,60.0,61.32,61156.02,14856.0,1156.0,147072.0,60516.0
6,6,61.0,11.0828,72.0828,40.0,100.0,100.0,0.0,0.0,0.0,60.0,50.0,61156.02,14856.0,1156.0,147072.0,60516.0
7,1,43.1,-4.6989,38.4011,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,57920.73,-2838.0,-2078.0,124784.0,63772.0
7,2,50.0,8.8945,58.8945,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,58.89,57920.73,-2838.0,-2078.0,124784.0,63772.0
7,3,-0.0,-49.0087,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,57920.73,-2838.0,-2078.0,124784.0,63772.0
7,4,-0.0,-9.692,0.0,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,57920.73,-2838.0,-2078.0,124784.0,63772.0
7,5,61.0,-10.4642,50.5358,50.0,200.0,100.0,25.0,0.0,75.0,0.0,50.54,57920.73,-2838.0,-2078.0,124784.0,63772.0
7,6,61.0,17.2132,78.2132,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,57920.73,-2838.0,-2078.0,124784.0,63772.0
8,1,43.1,-0.419,42.681,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,67613.37,6852.0,7612.0,160048.0,81404.0
8,2,50.0,20.6681,70.6681,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,70.67,67613.37,6852.0,7612.0,160048.0,81404.0
8,3,-0.0,10.8684,10.8684,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,67613.37,6852.0,7612.0,160048.0,81404.0
8,4,-0.0,-5.0796,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,67613.37,6852.0,7612.0,160048.0,81404.0
8,5,61.0,21.8446,82.8446,50.0,200.0,100.0,25.0,0.0,75.0,0.0,82.84,67613.37,6852.0,7612.0,160048.0,81404.0
8,6,61.0,3.8036,64.8036,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,67613.37,6852.0,7612.0,160048.0,81404.0
9,1,43.1,29.2908,72.3908,43.1,100.0,11.11,200.0,111.11,0.0,400.0,50.0,64243.99,20543.24,22021.0,144952.0,55154.0
9,2,50.0,-8.8045,41.1955,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,48.86,64243.99,20543.24,22021.0,144952.0,55154.0
9,3,-0.0,-24.0544,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,64243.99,20543.24,22021.0,144952.0,55154.0
9,4,-0.0,3.9691,3.9691,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,64243.99,20543.24,22021.0,144952.0,55154.0
9,5,61.0,21.3304,82.3304,50.0,200.0,100.0,25.0,0.0,75.0,0.0,82.33,64243.99,20543.24,22021.0,144952.0,55154.0
9,6,61.0,8.0996,69.0996,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,64243.99,20543.24,22021.0,144952.0,55154.0
10,1,43.1,-1.5421,41.5579,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,62853.04,2094.0,2854.0,133440.0,68100.0
10,2,50.0,3.2717,53.2717,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,53.27,62853.04,2094.0,2854.0,133440.0,68100.0
10,3,-0.0,12.6988,12.6988,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,62853.04,2094.0,2854.0,133440.0,68100.0
10,4,-0.0,-19.5949,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,62853.04,2094.0,2854.0,133440.0,68100.0
10,5,61.0,5.9768,66.9768,50.0,200.0,100.0,25.0,0.0,75.0,0.0,66.98,62853.04,2094.0,2854.0,133440.0,68100.0
10,6,61.0,-1.0842,59.9158,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,62853.04,2094.0,2854.0,133440.0,68100.0
11,1,43.1,37.2823,80.3823,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,51724.9,10249.24,11727.0,130892.0,52772.0
11,2,50.0,12.3975,62.3975,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,62.4,51724.9,10249.24,11727.0,130892.0,52772.0
11,3,-0.0,23.4565,23.4565,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,51724.9,10249.24,11727.0,130892.0,52772.0
11,4,-0.0,-19.6957,0.0,0.0,300.0,0.0,394.44,94.44,0.0,700.0,-0.0,51724.9,10249.24,11727.0,130892.0,52772.0
11,5,61.0,8.5283,69.5283,50.0,200.0,100.0,25.0,0.0,75.0,400.0,69.53,51724.9,10249.24,11727.0,130892.0,52772.0
11,6,61.0,-40.734,20.266,40.0,100.0,0.0,0.0,-0.0,100.0,0.0,20.27,51724.9,10249.24,11727.0,130892.0,52772.0
12,1,43.1,-5.6223,37.4777,43.1,100.0,11.11,200.0,111.11,-0.0,400.0,50.0,60315.22,16618.24,18096.0,134736.0,50422.0
12,2,50.0,-9.75,40.25,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,47.92,60315.22,16618.24,18096.0,134736.0,50422.0
12,3,-0.0,22.3192,22.3192,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,60315.22,16618.24,18096.0,134736.0,50422.0
12,4,-0.0,32.6159,32.6159,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,60315.22,16618.24,18096.0,134736.0,50422.0
12,5,61.0,9.4952,70.4952,50.0,200.0,100.0,25.0,0.0,75.0,0.0,70.5,60315.22,16618.24,18096.0,134736.0,50422.0
12,6,61.0,8.4584,69.4584,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,60315.22,16618.24,18096.0,134736.0,50422.0
13,1,43.1,24.0629,67.1629,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,65123.77,4365.0,5125.0,139824.0,71292.0
13,2,50.0,3.6776,53.6776,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,53.68,65123.77,4365.0,5125.0,139824.0,71292.0
13,3,-0.0,-5.5363,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,65123.77,4365.0,5125.0,139824.0,71292.0
13,4,-0.0,-7.9219,0.0,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,65123.77,4365.0,5125.0,139824.0,71292.0
13,5,61.0,13.5459,74.5459,50.0,200.0,100.0,25.0,0.0,75.0,0.0,74.55,65123.77,4365.0,5125.0,139824.0,71292.0
13,6,61.0,-9.6985,51.3015,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,65123.77,4365.0,5125.0,139824.0,71292.0
14,1,43.1,-6.6475,36.4525,43.1,100.0,11.11,200.0,111.11,-0.0,400.0,50.0,57566.51,33023.8,35346.0,131980.0,30542.0
14,2,50.0,-10.139,39.861,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,47.53,57566.51,33023.8,35346.0,131980.0,30542.0
14,3,-0.0,8.8293,8.8293,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,57566.51,33023.8,35346.0,131980.0,30542.0
14,4,-0.0,17.0366,17.0366,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,57566.51,33023.8,35346.0,131980.0,30542.0
14,5,61.0,9.7961,70.7961,50.0,200.0,100.0,25.0,0.0,75.0,400.0,70.8,57566.51,33023.8,35346.0,131980.0,30542.0
14,6,61.0,-17.7084,43.2916,40.0,100.0,0.0,0.0,0.0,100.0,0.0,43.29,57566.51,33023.8,35346.0,131980.0,30542.0
15,1,43.1,16.3725,59.4725,43.1,100.0,11.11,200.0,111.11,0.0,400.0,50.0,43981.43,19440.8,21763.0,101168.0,22222.0
15,2,50.0,-25.8804,24.1196,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,31.79,43981.43,19440.8,21763.0,101168.0,22222.0
15,3,-0.0,-14.8308,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,43981.43,19440.8,21763.0,101168.0,22222.0
15,4,-0.0,2.8315,2.8315,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,43981.43,19440.8,21763.0,101168.0,22222.0
15,5,61.0,-16.333,44.667,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,44.67,43981.43,19440.8,21763.0,101168.0,22222.0
15,6,61.0,-5.7448,55.2552,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,43981.43,19440.8,21763.0,101168.0,22222.0
16,1,43.1,-13.601,29.499,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,63162.36,21686.24,23164.0,134848.0,49144.0
16,2,50.0,2.5767,52.5767,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,52.58,63162.36,21686.24,23164.0,134848.0,49144.0
16,3,-0.0,24.294,24.294,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,63162.36,21686.24,23164.0,134848.0,49144.0
16,4,-0.0,-5.3729,0.0,0.0,300.0,0.0,394.44,94.44,0.0,700.0,-0.0,63162.36,21686.24,23164.0,134848.0,49144.0
16,5,61.0,9.2802,70.2802,50.0,200.0,100.0,25.0,0.0,75.0,400.0,70.28,63162.36,21686.24,23164.0,134848.0,49144.0
16,6,61.0,-12.7043,48.2957,40.0,100.0,0.0,0.0,0.0,100.0,0.0,48.3,63162.36,21686.24,23164.0,134848.0,49144.0
17,1,43.1,4.5901,47.6901,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,71433.87,10674.0,11434.0,157448.0,80104.0
17,2,50.0,4.6783,54.6783,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,54.68,71433.87,10674.0,11434.0,157448.0,80104.0
17,3,-0.0,-1.5151,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,71433.87,10674.0,11434.0,157448.0,80104.0
17,4,-0.0,0.8642,0.8642,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,71433.87,10674.0,11434.0,157448.0,80104.0
17,5,61.0,34.5796,95.5796,50.0,200.0,100.0,25.0,0.0,75.0,0.0,95.58,71433.87,10674.0,11434.0,157448.0,80104.0
17,6,61.0,-6.7415,54.2585,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,71433.87,10674.0,11434.0,157448.0,80104.0
18,1,43.1,1.0789,44.1789,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,45802.04,3566.24,5804.0,109952.0,43188.0
18,2,50.0,7.9667,57.9667,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,57.97,45802.04,3566.24,5804.0,109952.0,43188.0
18,3,-0.0,-5.3848,0.0,0.0,300.0,0.0,210.0,0.0,90.0,0.0,-0.0,45802.04,3566.24,5804.0,109952.0,43188.0
18,4,-0.0,4.1138,4.1138,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,45802.04,3566.24,5804.0,109952.0,43188.0
18,5,61.0,-28.0828,32.9172,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,32.92,45802.04,3566.24,5804.0,109952.0,43188.0
18,6,61.0,7.2068,68.2068,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,45802.04,3566.24,5804.0,109952.0,43188.0
19,1,43.1,11.6751,54.7751,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,62982.05,2223.0,2983.0,135136.0,68948.0
19,2,50.0,4.9597,54.9597,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,54.96,62982.05,2223.0,2983.0,135136.0,68948.0
19,3,-0.0,-7.7415,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,62982.05,2223.0,2983.0,135136.0,68948.0
19,4,-0.0,2.3482,2.3482,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,62982.05,2223.0,2983.0,135136.0,68948.0
19,5,61.0,6.4068,67.4068,50.0,200.0,100.0,25.0,0.0,75.0,0.0,67.41,62982.05,2223.0,2983.0,135136.0,68948.0
19,6,61.0,-4.3774,56.6226,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,62982.05,2223.0,2983.0,135136.0,68948.0
20,1,43.1,-14.4802,28.6198,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,47.5,65551.15,22158.68,23552.0,144472.0,54736.0
20,2,50.0,-4.8904,45.1096,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,65551.15,22158.68,23552.0,144472.0,54736.0
20,3,-0.0,-15.9339,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,65551.15,22158.68,23552.0,144472.0,54736.0
20,4,-0.0,28.2596,28.2596,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,65551.15,22158.68,23552.0,144472.0,54736.0
20,5,61.0,20.839,81.839,50.0,200.0,100.0,25.0,0.0,75.0,0.0,81.84,65551.15,22158.68,23552.0,144472.0,54736.0
20,6,61.0,7.7626,68.7626,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,65551.15,22158.68,23552.0,144472.0,54736.0
21,1,43.1,27.9355,71.0355,43.1,100.0,0.0,200.0,100.0,0.0,360.0,47.44,64398.76,21006.68,22400.0,141312.0,53168.0
21,2,50.0,-4.8254,45.1746,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,64398.76,21006.68,22400.0,141312.0,53168.0
21,3,-0.0,17.671,17.671,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,64398.76,21006.68,22400.0,141312.0,53168.0
21,4,-0.0,-3.7476,0.0,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,64398.76,21006.68,22400.0,141312.0,53168.0
21,5,61.0,16.9197,77.9197,50.0,200.0,100.0,25.0,0.0,75.0,0.0,77.92,64398.76,21006.68,22400.0,141312.0,53168.0
21,6,61.0,15.5502,76.5502,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,64398.76,21006.68,22400.0,141312.0,53168.0
22,1,43.1,-5.5954,37.5046,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,46.39,60451.64,17058.68,18452.0,129244.0,47344.0
22,2,50.0,-3.6602,46.3398,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,60451.64,17058.68,18452.0,129244.0,47344.0
22,3,-0.0,-28.2095,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,60451.64,17058.68,18452.0,129244.0,47344.0
22,4,-0.0,-6.0496,0.0,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,60451.64,17058.68,18452.0,129244.0,47344.0
22,5,61.0,2.3644,63.3644,50.0,200.0,100.0,25.0,0.0,75.0,0.0,63.36,60451.64,17058.68,18452.0,129244.0,47344.0
22,6,61.0,9.3181,70.3181,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,60451.64,17058.68,18452.0,129244.0,47344.0
23,1,43.1,15.4658,58.5658,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,61303.97,543.0,1303.0,132896.0,67828.0
23,2,50.0,7.762,57.762,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,57.76,61303.97,543.0,1303.0,132896.0,67828.0
23,3,-0.0,-12.7643,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,61303.97,543.0,1303.0,132896.0,67828.0
23,4,-0.0,12.3271,12.3271,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,61303.97,543.0,1303.0,132896.0,67828.0
23,5,61.0,0.8132,61.8132,50.0,200.0,100.0,25.0,0.0,75.0,0.0,61.81,61303.97,543.0,1303.0,132896.0,67828.0
23,6,61.0,10.0134,71.0134,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,61303.97,543.0,1303.0,132896.0,67828.0
24,1,43.1,-20.0196,23.0804,43.1,100.0,11.11,200.0,111.11,-0.0,400.0,50.0,60095.51,16397.24,17875.0,134704.0,51242.0
24,2,50.0,-11.8378,38.1622,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,45.83,60095.51,16397.24,17875.0,134704.0,51242.0
24,3,-0.0,-0.8537,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,60095.51,16397.24,17875.0,134704.0,51242.0
24,4,-0.0,33.7195,33.7195,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,60095.51,16397.24,17875.0,134704.0,51242.0
24,5,61.0,11.5466,72.5466,50.0,200.0,100.0,25.0,0.0,75.0,0.0,72.55,60095.51,16397.24,17875.0,134704.0,51242.0
24,6,61.0,1.0,62.0,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,60095.51,16397.24,17875.0,134704.0,51242.0
25,1,43.1,13.716,56.816,43.1,100.0,11.11,200.0,111.11,0.0,400.0,50.0,38696.52,14152.8,16475.0,91672.0,22222.0
25,2,50.0,-35.9481,14.0519,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,21.72,38696.52,14152.8,16475.0,91672.0,22222.0
25,3,-0.0,1.8591,1.8591,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,38696.52,14152.8,16475.0,91672.0,22222.0
25,4,-0.0,-5.0052,0.0,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,38696.52,14152.8,16475.0,91672.0,22222.0
25,5,61.0,-18.1299,42.8701,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,42.87,38696.52,14152.8,16475.0,91672.0,22222.0
25,6,61.0,0.8818,61.8818,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,38696.52,14152.8,16475.0,91672.0,22222.0
26,1,43.1,19.916,63.016,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,61035.41,276.0,1036.0,128728.0,65744.0
26,2,50.0,3.4427,53.4427,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,53.44,61035.41,276.0,1036.0,128728.0,65744.0
26,3,-0.0,-3.9059,0.0,0.0,300.0,0.0,285.0,0.0,15.0,300.0,-0.0,61035.41,276.0,1036.0,128728.0,65744.0
26,4,-0.0,35.3535,35.3535,0.0,300.0,0.0,300.0,0.0,0.0,300.0,-0.0,61035.41,276.0,1036.0,128728.0,65744.0
26,5,61.0,-0.082,60.918,50.0,200.0,100.0,25.0,0.0,75.0,0.0,60.92,61035.41,276.0,1036.0,128728.0,65744.0
26,6,61.0,4.765,65.765,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,61035.41,276.0,1036.0,128728.0,65744.0
27,1,43.1,-9.1625,33.9375,43.1,100.0,0.0,200.0,100.0,-0.0,360.0,43.1,62575.42,16275.0,2575.0,135632.0,54796.0
27,2,50.0,6.9388,56.9388,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,56.94,62575.42,16275.0,2575.0,135632.0,54796.0
27,3,-0.0,17.8756,17.8756,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,62575.42,16275.0,2575.0,135632.0,54796.0
27,4,-0.0,17.5396,17.5396,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,62575.42,16275.0,2575.0,135632.0,54796.0
27,5,61.0,5.0514,66.0514,50.0,200.0,100.0,25.0,0.0,75.0,60.0,66.05,62575.42,16275.0,2575.0,135632.0,54796.0
27,6,61.0,11.1952,72.1952,40.0,100.0,100.0,0.0,0.0,0.0,60.0,50.0,62575.42,16275.0,2575.0,135632.0,54796.0
28,1,43.1,5.9137,49.0137,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,51373.23,9898.24,11376.0,118008.0,44032.0
28,2,50.0,10.0797,60.0797,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,60.08,51373.23,9898.24,11376.0,118008.0,44032.0
28,3,-0.0,21.6971,21.6971,0.0,300.0,0.0,300.0,0.0,0.0,360.0,-0.0,51373.23,9898.24,11376.0,118008.0,44032.0
28,4,-0.0,21.0965,21.0965,0.0,300.0,0.0,394.44,94.44,0.0,700.0,-0.0,51373.23,9898.24,11376.0,118008.0,44032.0
28,5,61.0,-20.124,40.876,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,40.88,51373.23,9898.24,11376.0,118008.0,44032.0
28,6,61.0,-5.9944,55.0056,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,51373.23,9898.24,11376.0,118008.0,44032.0
29,1,43.1,-1.1536,41.9464,43.1,100.0,11.11,200.0,111.11,-0.0,400.0,50.0,51918.55,8220.24,9698.0,114352.0,43246.0
29,2,50.0,-17.2914,32.7086,50.0,200.0,0.0,100.0,-0.0,100.0,-0.0,40.38,51918.55,8220.24,9698.0,114352.0,43246.0
29,3,-0.0,5.5039,5.5039,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,51918.55,8220.24,9698.0,114352.0,43246.0
29,4,-0.0,-21.542,0.0,0.0,300.0,0.0,383.33,83.33,0.0,300.0,-0.0,51918.55,8220.24,9698.0,114352.0,43246.0
29,5,61.0,-8.4386,52.5614,50.0,200.0,100.0,25.0,0.0,75.0,0.0,52.56,51918.55,8220.24,9698.0,114352.0,43246.0
29,6,61.0,16.6116,77.6116,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,51918.55,8220.24,9698.0,114352.0,43246.0
30,1,43.1,8.4937,51.5937,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,68701.51,26463.24,28701.0,163092.0,63736.0
30,2,50.0,17.4749,67.4749,50.0,200.0,100.0,100.0,0.0,-0.0,360.0,67.47,68701.51,26463.24,28701.0,163092.0,63736.0
30,3,-0.0,-1.0071,0.0,0.0,300.0,0.0,210.0,0.0,90.0,0.0,-0.0,68701.51,26463.24,28701.0,163092.0,63736.0
30,4,-0.0,-17.9909,0.0,0.0,300.0,0.0,494.44,194.44,0.0,700.0,-0.0,68701.51,26463.24,28701.0,163092.0,63736.0
30,5,61.0,30.8661,91.8661,50.0,200.0,100.0,25.0,0.0,75.0,400.0,91.87,68701.51,26463.24,28701.0,163092.0,63736.0
30,6,61.0,-15.0458,45.9542,40.0,100.0,0.0,0.0,0.0,100.0,0.0,45.95,68701.51,26463.24,28701.0,163092.0,63736.0
31,1,43.1,3.5924,46.6924,43.1,100.0,0.0,200.0,100.0,0.0,360.0,43.1,52082.7,9845.24,12083.0,114584.0,41916.0
