LimitedTime,Reduction,ActualLimitReduction,DischargeLimit,PriceTime,Status,BaselinePrice,Price,Charge,Discharge,Thermal,Renewable,SOC,TerminalSOC,Objective,ObjectiveChange
2,1.778279410038923e-5,1.77827941030273e-5,89.9999822172059,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.89229528189,0.0034063929997500964
2,1.778279410038923e-5,1.77827941030273e-5,89.9999822172059,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.89229528189,0.0034063929997500964
2,1.778279410038923e-5,1.77827941030273e-5,89.9999822172059,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.89229528189,0.0034063929997500964
2,1.778279410038923e-5,1.77827941030273e-5,89.9999822172059,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.89229528189,0.0034063929997500964
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,1,OPTIMAL,43.1,-0.0,99.99996486358157,0.0,0.0,199.99996486358157,359.99987350889364,0.0,19448.894946407425,0.006057518534362316
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,2,OPTIMAL,50.0,50.0,0.0,89.9999683772234,10.00003162277659,100.0,-0.0,0.0,19448.894946407425,0.006057518534362316
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.894946407425,0.006057518534362316
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.894946407425,0.006057518534362316
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.894946407425,0.006057518534362316
2,3.1622776601683795e-5,3.162277660351265e-5,89.9999683772234,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.894946407425,0.006057518534362316
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,1,OPTIMAL,43.1,-0.0,99.99993751763054,0.0,0.0,199.99993751763054,359.99977506347,0.0,19448.899660849384,0.010771960493002553
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,2,OPTIMAL,50.0,50.0,0.0,89.99994376586749,10.0000562341325,100.0,-0.0,0.0,19448.899660849384,0.010771960493002553
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.899660849384,0.010771960493002553
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.899660849384,0.010771960493002553
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.899660849384,0.010771960493002553
2,5.623413251903491e-5,5.623413251498732e-5,89.99994376586749,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.899660849384,0.010771960493002553
2,0.0001,0.00010000000000331966,89.9999,1,OPTIMAL,43.1,-0.0,99.99988888888888,0.0,0.0,199.99988888888888,359.9996,0.0,19448.908044444444,0.01915555555387982
2,0.0001,0.00010000000000331966,89.9999,2,OPTIMAL,50.0,50.0,0.0,89.9999,10.000100000000003,100.0,-0.0,0.0,19448.908044444444,0.01915555555387982
2,0.0001,0.00010000000000331966,89.9999,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.908044444444,0.01915555555387982
2,0.0001,0.00010000000000331966,89.9999,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.908044444444,0.01915555555387982
2,0.0001,0.00010000000000331966,89.9999,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.908044444444,0.01915555555387982
2,0.0001,0.00010000000000331966,89.9999,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.908044444444,0.01915555555387982
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,1,OPTIMAL,43.1,-0.0,99.99980241339887,0.0,0.0,199.99980241339887,359.99928868823594,0.0,19448.92295281892,0.03406393003024277
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,2,OPTIMAL,50.0,50.0,0.0,89.999822172059,10.000177827941002,100.0,-0.0,0.0,19448.92295281892,0.03406393003024277
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.92295281892,0.03406393003024277
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.92295281892,0.03406393003024277
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.92295281892,0.03406393003024277
2,0.00017782794100389227,0.00017782794100185129,89.999822172059,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.92295281892,0.03406393003024277
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,1,OPTIMAL,43.1,-0.0,99.99964863581553,0.0,0.0,199.99964863581553,359.9987350889359,0.0,19448.94946407429,0.06057518539819284
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,2,OPTIMAL,50.0,50.0,0.0,89.99968377223398,10.000316227766007,100.0,-0.0,0.0,19448.94946407429,0.06057518539819284
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.94946407429,0.06057518539819284
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.94946407429,0.06057518539819284
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.94946407429,0.06057518539819284
2,0.00031622776601683794,0.0003162277660209156,89.99968377223398,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.94946407429,0.06057518539819284
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,1,OPTIMAL,43.1,-0.0,99.99937517630536,0.0,0.0,199.99937517630536,359.99775063469934,0.0,19448.996608493846,0.10771960495549138
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,2,OPTIMAL,50.0,50.0,0.0,89.99943765867481,10.000562341325178,100.0,-0.0,0.0,19448.996608493846,0.10771960495549138
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.996608493846,0.10771960495549138
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.996608493846,0.10771960495549138
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.996608493846,0.10771960495549138
2,0.0005623413251903491,0.0005623413251925058,89.99943765867481,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.996608493846,0.10771960495549138
2,0.001,0.0010000000000047748,89.999,1,OPTIMAL,43.1,-0.0,99.99888888888887,0.0,0.0,199.99888888888887,359.996,0.0,19449.080444444444,0.19155555555335013
2,0.001,0.0010000000000047748,89.999,2,OPTIMAL,50.0,50.0,0.0,89.999,10.001000000000005,100.0,-0.0,0.0,19449.080444444444,0.19155555555335013
2,0.001,0.0010000000000047748,89.999,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19449.080444444444,0.19155555555335013
2,0.001,0.0010000000000047748,89.999,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19449.080444444444,0.19155555555335013
2,0.001,0.0010000000000047748,89.999,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19449.080444444444,0.19155555555335013
2,0.001,0.0010000000000047748,89.999,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19449.080444444444,0.19155555555335013
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,1,OPTIMAL,43.1,-0.0,99.99802413398885,0.0,0.0,199.99802413398885,359.99288688235987,0.0,19449.229528189207,0.34063930031697964
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,2,OPTIMAL,50.0,50.0,0.0,89.99822172058997,10.001778279410019,100.0,-0.0,0.0,19449.229528189207,0.34063930031697964
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19449.229528189207,0.34063930031697964
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19449.229528189207,0.34063930031697964
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19449.229528189207,0.34063930031697964
2,0.0017782794100389228,0.0017782794100327237,89.99822172058997,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19449.229528189207,0.34063930031697964
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,1,OPTIMAL,43.1,-0.0,99.99648635815535,0.0,0.0,199.99648635815535,359.9873508893593,0.0,19449.494640742905,0.6057518540146702
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,2,OPTIMAL,50.0,50.0,0.0,89.99683772233983,10.00316227766018,100.0,-0.0,0.0,19449.494640742905,0.6057518540146702
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19449.494640742905,0.6057518540146702
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19449.494640742905,0.6057518540146702
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19449.494640742905,0.6057518540146702
2,0.0031622776601683794,0.0031622776601665237,89.99683772233983,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19449.494640742905,0.6057518540146702
2,0.005623413251903491,0.005623413251896636,89.9943765867481,1,OPTIMAL,43.1,-0.0,99.99375176305344,0.0,0.0,199.99375176305344,359.9775063469924,0.0,19449.966084938475,1.0771960495840176
2,0.005623413251903491,0.005623413251896636,89.9943765867481,2,OPTIMAL,50.0,50.0,0.0,89.9943765867481,10.005623413251897,100.0,-0.0,0.0,19449.966084938475,1.0771960495840176
2,0.005623413251903491,0.005623413251896636,89.9943765867481,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19449.966084938475,1.0771960495840176
2,0.005623413251903491,0.005623413251896636,89.9943765867481,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19449.966084938475,1.0771960495840176
2,0.005623413251903491,0.005623413251896636,89.9943765867481,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19449.966084938475,1.0771960495840176
2,0.005623413251903491,0.005623413251896636,89.9943765867481,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19449.966084938475,1.0771960495840176
2,0.010000000000000002,0.010000000000005116,89.99,1,OPTIMAL,43.1,-0.0,99.98888888888888,0.0,0.0,199.98888888888888,359.96,0.0,19450.804444444442,1.9155555555516912
2,0.010000000000000002,0.010000000000005116,89.99,2,OPTIMAL,50.0,50.0,0.0,89.99,10.009999999999991,100.0,-0.0,0.0,19450.804444444442,1.9155555555516912
2,0.010000000000000002,0.010000000000005116,89.99,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19450.804444444442,1.9155555555516912
2,0.010000000000000002,0.010000000000005116,89.99,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19450.804444444442,1.9155555555516912
2,0.010000000000000002,0.010000000000005116,89.99,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19450.804444444442,1.9155555555516912
2,0.010000000000000002,0.010000000000005116,89.99,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19450.804444444442,1.9155555555516912
2,0.01778279410038923,0.01778279410038408,89.98221720589962,1,OPTIMAL,43.1,-0.0,99.98024133988847,0.0,0.0,199.98024133988847,359.9288688235985,0.0,19452.29528189212,3.406393003228004
2,0.01778279410038923,0.01778279410038408,89.98221720589962,2,OPTIMAL,50.0,50.0,0.0,89.98221720589962,10.017782794100384,100.0,-0.0,0.0,19452.29528189212,3.406393003228004
2,0.01778279410038923,0.01778279410038408,89.98221720589962,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19452.29528189212,3.406393003228004
2,0.01778279410038923,0.01778279410038408,89.98221720589962,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19452.29528189212,3.406393003228004
2,0.01778279410038923,0.01778279410038408,89.98221720589962,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19452.29528189212,3.406393003228004
2,0.01778279410038923,0.01778279410038408,89.98221720589962,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19452.29528189212,3.406393003228004
2,0.03162277660168379,0.03162277660167945,89.96837722339832,1,OPTIMAL,43.1,-0.0,99.96486358155366,0.0,0.0,199.96486358155366,359.87350889359317,0.0,19454.946407429037,6.057518540146702
2,0.03162277660168379,0.03162277660167945,89.96837722339832,2,OPTIMAL,50.0,50.0,0.0,89.96837722339832,10.031622776601694,100.0,-0.0,0.0,19454.946407429037,6.057518540146702
2,0.03162277660168379,0.03162277660167945,89.96837722339832,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19454.946407429037,6.057518540146702
2,0.03162277660168379,0.03162277660167945,89.96837722339832,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19454.946407429037,6.057518540146702
2,0.03162277660168379,0.03162277660167945,89.96837722339832,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19454.946407429037,6.057518540146702
2,0.03162277660168379,0.03162277660167945,89.96837722339832,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19454.946407429037,6.057518540146702
2,0.05623413251903491,0.056234132519037416,89.94376586748096,1,OPTIMAL,43.1,-0.0,99.93751763053442,0.0,0.0,199.93751763053442,359.7750634699239,0.0,19459.660849384756,10.771960495865642
2,0.05623413251903491,0.056234132519037416,89.94376586748096,2,OPTIMAL,50.0,50.0,0.0,89.94376586748096,10.056234132519023,100.0,-0.0,0.0,19459.660849384756,10.771960495865642
2,0.05623413251903491,0.056234132519037416,89.94376586748096,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19459.660849384756,10.771960495865642
2,0.05623413251903491,0.056234132519037416,89.94376586748096,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19459.660849384756,10.771960495865642
2,0.05623413251903491,0.056234132519037416,89.94376586748096,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19459.660849384756,10.771960495865642
2,0.05623413251903491,0.056234132519037416,89.94376586748096,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19459.660849384756,10.771960495865642
2,0.1,0.09999999999999432,89.9,1,OPTIMAL,43.1,-0.0,99.88888888888889,0.0,0.0,199.88888888888889,359.6,0.0,19468.044444444444,19.155555555553292
2,0.1,0.09999999999999432,89.9,2,OPTIMAL,50.0,50.0,0.0,89.9,10.099999999999994,100.0,-0.0,0.0,19468.044444444444,19.155555555553292
2,0.1,0.09999999999999432,89.9,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19468.044444444444,19.155555555553292
2,0.1,0.09999999999999432,89.9,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19468.044444444444,19.155555555553292
2,0.1,0.09999999999999432,89.9,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19468.044444444444,19.155555555553292
2,0.1,0.09999999999999432,89.9,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19468.044444444444,19.155555555553292
3,0.0,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,0.0,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,0.0,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,0.0,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,0.0,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,0.0,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,1.0e-6,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-6,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,3.162277660168379e-6,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-6,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,1.0e-5,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,1.778279410038923e-5,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,3.1622776601683795e-5,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,5.623413251903491e-5,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,0.0001,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,5,OPTIMAL,50.0,50.0,0.0,100.0,75.0,25.0,400.0,0.0,19448.88888888889,0.0
3,0.00017782794100389227,0.0,0.0,6,OPTIMAL,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,19448.88888888889,0.0
3,0.00031622776601683794,0.0,0.0,1,OPTIMAL,43.1,43.1,100.0,0.0,0.0,200.0,360.0,0.0,19448.88888888889,0.0
3,0.00031622776601683794,0.0,0.0,2,OPTIMAL,50.0,50.0,0.0,90.0,10.0,100.0,-0.0,0.0,19448.88888888889,0.0
3,0.00031622776601683794,0.0,0.0,3,OPTIMAL,-0.0,-0.0,200.0,0.0,0.0,500.0,720.0,0.0,19448.88888888889,0.0
3,0.00031622776601683794,0.0,0.0,4,OPTIMAL,-0.0,-0.0,22.22222222222222,0.0,0.0,322.22222222222223,800.0,0.0,19448.88888888889,0.0
