sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
8,2,NaN,NaN,55.58972978244175,55.5897,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4038.51,10895.75,4434.25,31287.0,4869.28
8,3,NaN,NaN,55.58972978244175,55.5897,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4038.51,10895.75,4434.25,31287.0,4869.28
8,4,NaN,NaN,55.58972978244175,55.5897,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4038.51,10895.75,4434.25,31287.0,4869.28
8,5,NaN,NaN,55.58972978244175,55.5897,200.0,100.0,25.0,0.0,75.0,125.0,56.59,4038.51,10895.75,4434.25,31287.0,4869.28
8,6,NaN,NaN,55.58972978244175,55.5897,100.0,100.0,0.0,0.0,-0.0,125.0,56.59,4038.51,10895.75,4434.25,31287.0,4869.28
9,1,NaN,NaN,6.914774211977866,6.9148,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
9,2,NaN,NaN,6.914774211977866,6.9148,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
9,3,NaN,NaN,6.914774211977866,6.9148,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
9,4,NaN,NaN,6.914774211977866,6.9148,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
9,5,NaN,NaN,6.914774211977866,6.9148,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
9,6,NaN,NaN,6.914774211977866,6.9148,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
10,1,NaN,NaN,2.106508087524841,2.1065,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
10,2,NaN,NaN,2.106508087524841,2.1065,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
10,3,NaN,NaN,2.106508087524841,2.1065,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
10,4,NaN,NaN,2.106508087524841,2.1065,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
10,5,NaN,NaN,2.106508087524841,2.1065,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
10,6,NaN,NaN,2.106508087524841,2.1065,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
11,1,NaN,NaN,38.738065504765,38.7381,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
11,2,NaN,NaN,38.738065504765,38.7381,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
11,3,NaN,NaN,38.738065504765,38.7381,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
11,4,NaN,NaN,38.738065504765,38.7381,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
11,5,NaN,NaN,38.738065504765,38.7381,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
11,6,NaN,NaN,38.738065504765,38.7381,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
12,1,NaN,NaN,52.76322583313689,52.7632,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4391.82,10330.18,4222.0,30438.0,4656.6
12,2,NaN,NaN,52.76322583313689,52.7632,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4391.82,10330.18,4222.0,30438.0,4656.6
12,3,NaN,NaN,52.76322583313689,52.7632,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4391.82,10330.18,4222.0,30438.0,4656.6
12,4,NaN,NaN,52.76322583313689,52.7632,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4391.82,10330.18,4222.0,30438.0,4656.6
12,5,NaN,NaN,52.76322583313689,52.7632,200.0,100.0,25.0,0.0,75.0,125.0,53.76,4391.82,10330.18,4222.0,30438.0,4656.6
12,6,NaN,NaN,52.76322583313689,52.7632,100.0,100.0,0.0,0.0,-0.0,125.0,53.76,4391.82,10330.18,4222.0,30438.0,4656.6
13,1,NaN,NaN,48.46080106456568,48.4608,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
13,2,NaN,NaN,48.46080106456568,48.4608,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,3,NaN,NaN,48.46080106456568,48.4608,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,4,NaN,NaN,48.46080106456568,48.4608,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,5,NaN,NaN,48.46080106456568,48.4608,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,6,NaN,NaN,48.46080106456568,48.4608,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,1,NaN,NaN,38.83224022761619,38.8322,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
14,2,NaN,NaN,38.83224022761619,38.8322,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,3,NaN,NaN,38.83224022761619,38.8322,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,4,NaN,NaN,38.83224022761619,38.8322,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,5,NaN,NaN,38.83224022761619,38.8322,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,6,NaN,NaN,38.83224022761619,38.8322,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
15,1,NaN,NaN,41.45494993883121,41.4549,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
15,2,NaN,NaN,41.45494993883121,41.4549,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
15,3,NaN,NaN,41.45494993883121,41.4549,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
15,4,NaN,NaN,41.45494993883121,41.4549,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
15,5,NaN,NaN,41.45494993883121,41.4549,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
15,6,NaN,NaN,41.45494993883121,41.4549,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
16,1,NaN,NaN,4.704668624077719,4.7047,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
16,2,NaN,NaN,4.704668624077719,4.7047,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
16,3,NaN,NaN,4.704668624077719,4.7047,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
16,4,NaN,NaN,4.704668624077719,4.7047,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
16,5,NaN,NaN,4.704668624077719,4.7047,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
16,6,NaN,NaN,4.704668624077719,4.7047,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
17,1,NaN,NaN,42.9623472543901,42.9623,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
17,2,NaN,NaN,42.9623472543901,42.9623,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
