sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
12,5,NaN,NaN,50.60943299020301,50.6094,200.0,100.0,25.0,0.0,75.0,125.0,51.61,4661.04,9899.71,4060.75,29793.0,4495.82
12,6,NaN,NaN,50.60943299020301,50.6094,100.0,100.0,0.0,0.0,-0.0,125.0,51.61,4661.04,9899.71,4060.75,29793.0,4495.82
13,1,NaN,NaN,24.904388816051192,24.9044,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4862.22,9577.78,10190.0,29310.0,4250.0
13,2,NaN,NaN,24.904388816051192,24.9044,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,3,NaN,NaN,24.904388816051192,24.9044,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,4,NaN,NaN,24.904388816051192,24.9044,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,5,NaN,NaN,24.904388816051192,24.9044,200.0,0.0,25.0,0.0,175.0,25.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
13,6,NaN,NaN,24.904388816051192,24.9044,100.0,75.0,0.0,0.0,25.0,-0.0,50.0,4862.22,9577.78,10190.0,29310.0,4250.0
14,1,NaN,NaN,54.118434073995566,54.1184,100.0,0.0,200.0,100.0,0.0,90.0,43.1,4222.42,10601.58,4324.0,30846.0,4759.2
14,2,NaN,NaN,54.118434073995566,54.1184,200.0,10.0,100.0,0.0,90.0,-0.0,50.0,4222.42,10601.58,4324.0,30846.0,4759.2
14,3,NaN,NaN,54.118434073995566,54.1184,300.0,0.0,500.0,200.0,0.0,180.0,-0.0,4222.42,10601.58,4324.0,30846.0,4759.2
14,4,NaN,NaN,54.118434073995566,54.1184,300.0,0.0,322.22,22.22,0.0,200.0,-0.0,4222.42,10601.58,4324.0,30846.0,4759.2
14,5,NaN,NaN,54.118434073995566,54.1184,200.0,100.0,25.0,0.0,75.0,125.0,55.12,4222.42,10601.58,4324.0,30846.0,4759.2
14,6,NaN,NaN,54.118434073995566,54.1184,100.0,100.0,0.0,0.0,-0.0,125.0,55.12,4222.42,10601.58,4324.0,30846.0,4759.2
