sample,time,optimized_price,noise,ess_offer,ess_bid,demand,thermal,renewable,charge,discharge,soc,price,objective_value,ess_surplus,ess_profit,cost_to_serve,actual_cost
6,6,50.0,7.3885,57.3885,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18766.0,3607.42,3765.75,25042.0,15021.0
7,1,43.1,-3.1326,39.9674,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,17529.17,7159.06,7528.5,24790.0,10593.0
7,2,50.0,5.9296,55.9296,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,55.93,17529.17,7159.06,7528.5,24790.0,10593.0
7,3,-0.0,-32.6725,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,17529.17,7159.06,7528.5,24790.0,10593.0
7,4,-0.0,-6.4613,0.0,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,17529.17,7159.06,7528.5,24790.0,10593.0
7,5,50.0,-6.9762,43.0238,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,43.02,17529.17,7159.06,7528.5,24790.0,10593.0
7,6,50.0,11.4755,61.4755,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,17529.17,7159.06,7528.5,24790.0,10593.0
8,1,43.1,-0.2793,42.8207,0.0,100.0,0.0,100.0,0.0,0.0,-0.0,-0.0,19842.23,4683.67,4842.0,27912.0,16456.0
8,2,50.0,13.7788,63.7788,50.0,200.0,100.0,100.0,0.0,0.0,0.0,50.0,19842.23,4683.67,4842.0,27912.0,16456.0
8,3,-0.0,7.2456,7.2456,0.0,300.0,0.0,300.0,0.0,0.0,-0.0,-0.0,19842.23,4683.67,4842.0,27912.0,16456.0
8,4,-0.0,-3.3864,0.0,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,19842.23,4683.67,4842.0,27912.0,16456.0
8,5,50.0,14.5631,64.5631,50.0,200.0,100.0,25.0,0.0,75.0,0.0,64.56,19842.23,4683.67,4842.0,27912.0,16456.0
8,6,50.0,2.5357,52.5357,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,19842.23,4683.67,4842.0,27912.0,16456.0
9,1,43.1,19.5272,62.6272,0.0,100.0,0.0,200.0,100.0,0.0,90.0,5.28,19288.25,8440.17,8788.5,28372.0,11922.0
9,2,50.0,-5.8697,44.1303,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,19288.25,8440.17,8788.5,28372.0,11922.0
9,3,-0.0,-16.0363,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,19288.25,8440.17,8788.5,28372.0,11922.0
9,4,-0.0,2.6461,2.6461,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,19288.25,8440.17,8788.5,28372.0,11922.0
9,5,50.0,14.2203,64.2203,50.0,200.0,100.0,25.0,0.0,75.0,0.0,64.22,19288.25,8440.17,8788.5,28372.0,11922.0
9,6,50.0,5.3997,55.3997,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,19288.25,8440.17,8788.5,28372.0,11922.0
10,1,43.1,-1.0281,42.0719,0.0,100.0,0.0,100.0,-0.0,0.0,-0.0,-0.0,18976.56,8607.06,8976.5,26160.0,10616.0
10,2,50.0,2.1811,52.1811,50.0,200.0,100.0,100.0,0.0,-0.0,-0.0,52.18,18976.56,8607.06,8976.5,26160.0,10616.0
10,3,-0.0,8.4659,8.4659,0.0,300.0,0.0,300.0,0.0,0.0,0.0,-0.0,18976.56,8607.06,8976.5,26160.0,10616.0
10,4,-0.0,-13.0633,0.0,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,18976.56,8607.06,8976.5,26160.0,10616.0
10,5,50.0,3.9845,53.9845,50.0,200.0,100.0,25.0,0.0,75.0,100.0,53.98,18976.56,8607.06,8976.5,26160.0,10616.0
10,6,50.0,-0.7228,49.2772,40.0,100.0,0.0,0.0,0.0,100.0,0.0,49.28,18976.56,8607.06,8976.5,26160.0,10616.0
11,1,43.1,24.8549,67.9549,0.0,100.0,0.0,100.0,-0.0,0.0,-0.0,-0.0,16460.82,6091.31,6460.75,25074.0,11395.0
11,2,50.0,8.265,58.265,50.0,200.0,100.0,100.0,0.0,-0.0,-0.0,58.26,16460.82,6091.31,6460.75,25074.0,11395.0
11,3,-0.0,15.6377,15.6377,0.0,300.0,0.0,300.0,0.0,0.0,0.0,-0.0,16460.82,6091.31,6460.75,25074.0,11395.0
11,4,-0.0,-13.1305,0.0,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,16460.82,6091.31,6460.75,25074.0,11395.0
11,5,50.0,5.6855,55.6855,50.0,200.0,100.0,25.0,0.0,75.0,100.0,55.69,16460.82,6091.31,6460.75,25074.0,11395.0
11,6,50.0,-27.156,22.844,40.0,100.0,0.0,0.0,-0.0,100.0,0.0,22.84,16460.82,6091.31,6460.75,25074.0,11395.0
12,1,43.1,-3.7482,39.3518,0.0,100.0,0.0,200.0,100.0,0.0,90.0,5.85,18639.76,7791.42,8139.75,26851.0,11133.0
12,2,50.0,-6.5,43.5,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,18639.76,7791.42,8139.75,26851.0,11133.0
12,3,-0.0,14.8795,14.8795,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,18639.76,7791.42,8139.75,26851.0,11133.0
12,4,-0.0,21.7439,21.7439,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,18639.76,7791.42,8139.75,26851.0,11133.0
12,5,50.0,6.3301,56.3301,50.0,200.0,100.0,25.0,0.0,75.0,0.0,56.33,18639.76,7791.42,8139.75,26851.0,11133.0
12,6,50.0,5.6389,55.6389,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18639.76,7791.42,8139.75,26851.0,11133.0
13,1,43.1,16.042,59.142,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,18780.73,8410.81,8780.25,26649.0,11148.0
13,2,50.0,2.4517,52.4517,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,52.45,18780.73,8410.81,8780.25,26649.0,11148.0
13,3,-0.0,-3.6909,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,18780.73,8410.81,8780.25,26649.0,11148.0
13,4,-0.0,-5.2813,0.0,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,18780.73,8410.81,8780.25,26649.0,11148.0
13,5,50.0,9.0306,59.0306,50.0,200.0,100.0,25.0,0.0,75.0,100.0,59.03,18780.73,8410.81,8780.25,26649.0,11148.0
13,6,50.0,-6.4657,43.5343,40.0,100.0,0.0,0.0,0.0,100.0,0.0,43.53,18780.73,8410.81,8780.25,26649.0,11148.0
14,1,43.1,-4.4317,38.6683,0.0,100.0,0.0,200.0,100.0,0.0,90.0,6.08,17450.9,11391.31,11950.75,25733.0,6153.0
14,2,50.0,-6.7594,43.2406,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,17450.9,11391.31,11950.75,25733.0,6153.0
14,3,-0.0,5.8862,5.8862,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,17450.9,11391.31,11950.75,25733.0,6153.0
14,4,-0.0,11.3577,11.3577,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,17450.9,11391.31,11950.75,25733.0,6153.0
14,5,50.0,6.5307,56.5307,50.0,200.0,100.0,25.0,0.0,75.0,100.0,56.53,17450.9,11391.31,11950.75,25733.0,6153.0
14,6,50.0,-11.8056,38.1944,40.0,100.0,0.0,0.0,-0.0,100.0,0.0,38.19,17450.9,11391.31,11950.75,25733.0,6153.0
15,1,43.1,10.915,54.015,0.0,100.0,0.0,200.0,100.0,0.0,90.0,15.53,15195.92,11099.28,11711.5,25141.0,4250.0
15,2,50.0,-17.2536,32.7464,50.0,200.0,10.0,100.0,-0.0,90.0,0.0,50.0,15195.92,11099.28,11711.5,25141.0,4250.0
15,3,-0.0,-9.8872,0.0,0.0,300.0,0.0,322.22,22.22,0.0,20.0,-0.0,15195.92,11099.28,11711.5,25141.0,4250.0
15,4,-0.0,1.8877,1.8877,0.0,300.0,0.0,500.0,200.0,0.0,200.0,-0.0,15195.92,11099.28,11711.5,25141.0,4250.0
15,5,50.0,-10.8886,39.1114,50.0,200.0,0.0,25.0,-0.0,175.0,25.0,42.94,15195.92,11099.28,11711.5,25141.0,4250.0
15,6,50.0,-3.8299,46.1701,40.0,100.0,75.0,0.0,0.0,25.0,0.0,50.0,15195.92,11099.28,11711.5,25141.0,4250.0
16,1,43.1,-9.0673,34.0327,0.0,100.0,0.0,100.0,-0.0,0.0,-0.0,-0.0,18367.06,7997.81,8367.25,25735.0,10791.0
16,2,50.0,1.7178,51.7178,50.0,200.0,100.0,100.0,0.0,-0.0,-0.0,51.72,18367.06,7997.81,8367.25,25735.0,10791.0
16,3,-0.0,16.196,16.196,0.0,300.0,0.0,300.0,0.0,0.0,0.0,-0.0,18367.06,7997.81,8367.25,25735.0,10791.0
16,4,-0.0,-3.5819,0.0,0.0,300.0,0.0,494.44,194.44,0.0,175.0,-0.0,18367.06,7997.81,8367.25,25735.0,10791.0
16,5,50.0,6.1868,56.1868,50.0,200.0,100.0,25.0,0.0,75.0,100.0,56.19,18367.06,7997.81,8367.25,25735.0,10791.0
16,6,50.0,-8.4695,41.5305,40.0,100.0,0.0,0.0,0.0,100.0,0.0,41.53,18367.06,7997.81,8367.25,25735.0,10791.0
17,1,43.1,3.06,46.16,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,20029.54,9660.31,10029.75,29785.0,12617.0
17,2,50.0,3.1189,53.1189,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,53.12,20029.54,9660.31,10029.75,29785.0,12617.0
17,3,-0.0,-1.0101,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,20029.54,9660.31,10029.75,29785.0,12617.0
17,4,-0.0,0.5761,0.5761,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,20029.54,9660.31,10029.75,29785.0,12617.0
17,5,50.0,23.0531,73.0531,50.0,200.0,100.0,25.0,0.0,75.0,100.0,73.05,20029.54,9660.31,10029.75,29785.0,12617.0
17,6,50.0,-4.4943,45.5057,40.0,100.0,0.0,0.0,0.0,100.0,0.0,45.51,20029.54,9660.31,10029.75,29785.0,12617.0
18,1,43.1,0.7193,43.8193,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,15473.67,5104.56,5474.0,22318.0,10531.0
18,2,50.0,5.3111,55.3111,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,55.31,15473.67,5104.56,5474.0,22318.0,10531.0
18,3,-0.0,-3.5899,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,15473.67,5104.56,5474.0,22318.0,10531.0
18,4,-0.0,2.7425,2.7425,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,15473.67,5104.56,5474.0,22318.0,10531.0
18,5,50.0,-18.7219,31.2781,50.0,200.0,0.0,25.0,-0.0,175.0,0.0,31.28,15473.67,5104.56,5474.0,22318.0,10531.0
18,6,50.0,4.8045,54.8045,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,15473.67,5104.56,5474.0,22318.0,10531.0
19,1,43.1,7.7834,50.8834,0.0,100.0,0.0,200.0,100.0,0.0,90.0,-0.0,18778.52,8408.81,8778.25,26224.0,10758.0
19,2,50.0,3.3064,53.3064,50.0,200.0,100.0,100.0,0.0,-0.0,90.0,53.31,18778.52,8408.81,8778.25,26224.0,10758.0
19,3,-0.0,-5.161,0.0,0.0,300.0,0.0,300.0,0.0,0.0,90.0,-0.0,18778.52,8408.81,8778.25,26224.0,10758.0
19,4,-0.0,1.5655,1.5655,0.0,300.0,0.0,394.44,94.44,0.0,175.0,-0.0,18778.52,8408.81,8778.25,26224.0,10758.0
19,5,50.0,4.2712,54.2712,50.0,200.0,100.0,25.0,0.0,75.0,100.0,54.27,18778.52,8408.81,8778.25,26224.0,10758.0
19,6,50.0,-2.9182,47.0818,40.0,100.0,0.0,0.0,0.0,100.0,0.0,47.08,18778.52,8408.81,8778.25,26224.0,10758.0
20,1,43.1,-9.6535,33.4465,0.0,100.0,0.0,200.0,100.0,0.0,90.0,2.93,19498.52,8650.42,8998.75,28071.0,11889.0
20,2,50.0,-3.2603,46.7397,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,19498.52,8650.42,8998.75,28071.0,11889.0
20,3,-0.0,-10.6226,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,19498.52,8650.42,8998.75,28071.0,11889.0
20,4,-0.0,18.8397,18.8397,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,19498.52,8650.42,8998.75,28071.0,11889.0
20,5,50.0,13.8927,63.8927,50.0,200.0,100.0,25.0,0.0,75.0,0.0,63.89,19498.52,8650.42,8998.75,28071.0,11889.0
20,6,50.0,5.1751,55.1751,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,19498.52,8650.42,8998.75,28071.0,11889.0
21,1,43.1,18.6237,61.7237,0.0,100.0,0.0,200.0,100.0,0.0,90.0,2.9,19306.46,8457.67,8806.0,27546.0,11628.0
21,2,50.0,-3.2169,46.7831,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,19306.46,8457.67,8806.0,27546.0,11628.0
21,3,-0.0,11.7806,11.7806,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,19306.46,8457.67,8806.0,27546.0,11628.0
21,4,-0.0,-2.4984,0.0,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,19306.46,8457.67,8806.0,27546.0,11628.0
21,5,50.0,11.2798,61.2798,50.0,200.0,100.0,25.0,0.0,75.0,0.0,61.28,19306.46,8457.67,8806.0,27546.0,11628.0
21,6,50.0,10.3668,60.3668,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,19306.46,8457.67,8806.0,27546.0,11628.0
22,1,43.1,-3.7303,39.3697,0.0,100.0,0.0,200.0,100.0,0.0,90.0,2.2,18648.61,7800.17,8148.5,25536.0,10658.0
22,2,50.0,-2.4401,47.5599,50.0,200.0,10.0,100.0,-0.0,90.0,-0.0,50.0,18648.61,7800.17,8148.5,25536.0,10658.0
22,3,-0.0,-18.8063,0.0,0.0,300.0,0.0,300.0,-0.0,0.0,0.0,-0.0,18648.61,7800.17,8148.5,25536.0,10658.0
22,4,-0.0,-4.0331,0.0,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,18648.61,7800.17,8148.5,25536.0,10658.0
22,5,50.0,1.5762,51.5762,50.0,200.0,100.0,25.0,0.0,75.0,0.0,51.58,18648.61,7800.17,8148.5,25536.0,10658.0
22,6,50.0,6.2121,56.2121,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18648.61,7800.17,8148.5,25536.0,10658.0
23,1,43.1,10.3105,53.4105,0.0,100.0,0.0,100.0,0.0,0.0,-0.0,-0.0,18790.66,3632.17,3790.5,25108.0,15054.0
23,2,50.0,5.1747,55.1747,50.0,200.0,100.0,100.0,0.0,0.0,0.0,50.0,18790.66,3632.17,3790.5,25108.0,15054.0
23,3,-0.0,-8.5095,0.0,0.0,300.0,0.0,300.0,0.0,-0.0,0.0,-0.0,18790.66,3632.17,3790.5,25108.0,15054.0
23,4,-0.0,8.218,8.218,0.0,300.0,0.0,383.33,83.33,0.0,75.0,-0.0,18790.66,3632.17,3790.5,25108.0,15054.0
23,5,50.0,0.5422,50.5422,50.0,200.0,100.0,25.0,0.0,75.0,0.0,50.54,18790.66,3632.17,3790.5,25108.0,15054.0
23,6,50.0,6.6756,56.6756,40.0,100.0,100.0,0.0,0.0,0.0,-0.0,50.0,18790.66,3632.17,3790.5,25108.0,15054.0
24,1,43.1,-13.3464,29.7536,0.0,100.0,0.0,200.0,100.0,0.0,90.0,7.1,18617.06,7769.17,8117.5,27250.0,11270.0
